Day,Shift_U
7/2/2017,-126.9336793
7/3/2017,-127.4630274
7/4/2017,-130.0698171
7/5/2017,-136.5817975
7/6/2017,-131.9674801
7/7/2017,-129.140961
7/8/2017,-129.2108749
7/9/2017,-137.430752
7/10/2017,-129.2108749
7/11/2017,-129.4006412
7/12/2017,-133.2159426
7/13/2017,-128.6116129
7/14/2017,-130.5492267
7/15/2017,-132.5967052
7/25/2017,-131.8176646
7/26/2017,-129.3207396
7/27/2017,-128.7314653
7/28/2017,-125.5054382
7/29/2017,-123.9773201
8/2/2017,-121.5702844
8/3/2017,-134.1048479
8/4/2017,-126.9636424
8/5/2017,-130.7090299
8/6/2017,-133.2159426
8/7/2017,-133.2958442
8/8/2017,-130.6690791
8/9/2017,-127.2532857
8/10/2017,-128.3918835
8/11/2017,-142.7941469
8/12/2017,-125.3356473
8/13/2017,-134.0149586
8/14/2017,-130.5592144
8/15/2017,-127.343175
8/16/2017,-125.944897
8/17/2017,-131.9874555
8/18/2017,-129.1809118
8/19/2017,-129.939977
8/20/2017,-129.8101369
8/21/2017,-127.4730151
8/22/2017,-130.1696941
8/23/2017,-131.8576154
8/24/2017,-132.7265453
8/25/2017,-129.0211086
8/26/2017,-130.4693251
8/27/2017,-129.5604444
8/28/2017,-129.6703091
8/29/2017,-131.4680951
9/1/2017,-128.4118589
9/2/2017,-127.4830028
9/3/2017,-133.2858565
9/4/2017,-131.6578614
9/5/2017,-131.1285133
9/6/2017,-128.9911455
9/7/2017,-127.143421
9/8/2017,-126.3943435
9/9/2017,-133.5455367
9/10/2017,-134.3145896
9/11/2017,-130.3994112
9/12/2017,-130.1696941
9/13/2017,-129.1709241
9/14/2017,-129.041084
9/15/2017,-130.7789438
9/16/2017,-132.337025
9/18/2017,-131.4680951
9/19/2017,-132.037394
9/20/2017,-131.138501
9/21/2017,-132.5467667
9/22/2017,-134.5842575
9/23/2017,-135.8726708
9/24/2017,-130.8788208
9/25/2017,-129.7801738
9/26/2017,-130.6990422
9/27/2017,-127.1633964
9/28/2017,-132.0973202
9/29/2017,-133.2958442
9/30/2017,-129.8500877
10/1/2017,-131.7777138
10/2/2017,-132.137271
10/3/2017,-134.3545404
